sample_id	source_class	missing_rate	piawka_pi	pixy_pi	piawka_theta_w	pixy_theta_w	piawka_theta_low	piawka_pi_minus_theta_w	pixy_pi_minus_theta_w	piawka_pi_minus_theta_low	piawka_theta_w_rel_to_nomiss	pixy_theta_w_rel_to_nomiss	piawka_pi_minus_theta_w_rel_to_nomiss	pixy_pi_minus_theta_w_rel_to_nomiss	piawka_pi_minus_theta_low_rel_to_nomiss
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep33	onepop	0.0	0.16624	0.1661237498926232	0.17011	0.1702698332144599	0.171336	-0.0038700000000000123	-0.004146083321836691	-0.005095999999999989	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep34	onepop	0.0	0.165543	0.1654335879135686	0.17006	0.1702698332144599	0.167761	-0.004516999999999993	-0.004836245300891301	-0.0022179999999999978	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep35	onepop	0.0	0.1662	0.1660863760404235	0.170096	0.1702698332144599	0.172077	-0.0038960000000000106	-0.004183457174036398	-0.005877000000000021	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep36	onepop	0.0	0.169544	0.1694117733420561	0.17016	0.1702698332144599	0.175757	-0.0006160000000000054	-0.0008580598724038102	-0.006212999999999996	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep37	onepop	0.0	0.169458	0.1693543257199829	0.17012	0.1702698332144599	0.176353	-0.0006619999999999959	-0.000915507494476997	-0.006895000000000012	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep38	onepop	0.0	0.163227	0.1631123217077194	0.170079	0.1702698332144599	0.168028	-0.006851999999999997	-0.007157511506740516	-0.004801	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep39	onepop	0.0	0.167069	0.1669388933418498	0.170107	0.1702698332144599	0.169775	-0.003038000000000013	-0.0033309398726101003	-0.002706000000000014	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep40	onepop	0.0	0.161859	0.1617450440511721	0.170109	0.1702698332144599	0.166975	-0.008250000000000007	-0.008524789163287805	-0.005116000000000009	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep41	onepop	0.0	0.165796	0.1656858994340387	0.170091	0.1702698332144599	0.171903	-0.004294999999999993	-0.004583933780421212	-0.006107000000000001	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep42	onepop	0.0	0.165292	0.1651813570080071	0.170135	0.1702698332144599	0.173166	-0.004843000000000014	-0.005088476206452808	-0.007873999999999992	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep43	onepop	0.0	0.164913	0.1647981028247529	0.170041	0.1702698332144599	0.168302	-0.005127999999999994	-0.005471730389706997	-0.003389000000000003	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep44	onepop	0.0	0.166012	0.16590090581023	0.170109	0.1702698332144599	0.171263	-0.004097000000000017	-0.004368927404229894	-0.005251000000000006	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	onepop	0.0	0.164061	0.1639500196613429	0.170116	0.17026983321446	0.168615	-0.006054999999999977	-0.006319813553117087	-0.004553999999999975	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	onepop	0.0	0.16761	0.1674952523299014	0.17017	0.1702698332144599	0.169514	-0.002559999999999979	-0.0027745808845585085	-0.001903999999999989	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	onepop	0.0	0.164059	0.1639423716035201	0.170086	0.1702698332144599	0.167274	-0.006026999999999977	-0.006327461610939805	-0.0032149999999999956	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	onepop	0.0	0.163712	0.1635880336594983	0.17014	0.17026983321446	0.167934	-0.006428000000000017	-0.006681799554961676	-0.0042220000000000035	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	onepop	0.0	0.168268	0.1681540064065501	0.170055	0.17026983321446	0.173252	-0.0017870000000000108	-0.002115826807909893	-0.0049839999999999884	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	onepop	0.0	0.163909	0.1637894964801256	0.170155	0.1702698332144599	0.17164	-0.0062460000000000016	-0.006480336734334291	-0.007730999999999988	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	onepop	0.0	0.163842	0.1637262223463501	0.170094	0.1702698332144599	0.170791	-0.0062520000000000076	-0.0065436108681098115	-0.006949000000000011	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	onepop	0.0	0.166944	0.1668335509416081	0.170136	0.1702698332144599	0.17049	-0.0031920000000000004	-0.0034362822728518094	-0.0035459999999999936	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	onepop	0.0	0.165414	0.165309588604278	0.170128	0.1702698332144599	0.167838	-0.004713999999999996	-0.0049602446101819075	-0.0024239999999999817	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	onepop	0.0	0.162141	0.1620187702290827	0.17016	0.1702698332144599	0.170521	-0.008018999999999998	-0.0082510629853772	-0.008379999999999999	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	onepop	0.0	0.168744	0.1686246311715104	0.170142	0.1702698332144599	0.175401	-0.0013979999999999826	-0.0016452020429495173	-0.006656999999999996	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	onepop	0.0	0.164956	0.1648421050272357	0.170114	0.1702698332144599	0.170563	-0.005157999999999996	-0.005427728187224201	-0.005607000000000001	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	onepop	0.0	0.165842	0.1657330595070214	0.170086	0.1702698332144599	0.169566	-0.004243999999999998	-0.004536773707438491	-0.003724000000000005	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	onepop	0.0	0.165219	0.1651074291362743	0.17015	0.1702698332144599	0.168115	-0.004930999999999991	-0.005162404078185606	-0.002895999999999982	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	onepop	0.0	0.169115	0.1689986988554542	0.170172	0.1702698332144599	0.17489	-0.0010570000000000024	-0.0012711343590056934	-0.005775000000000002	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67	onepop	0.0	0.165131	0.1650167392148691	0.170097	0.1702698332144599	0.166451	-0.004965999999999998	-0.005253093999590813	-0.0013199999999999878	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep69	onepop	0.0	0.165027	0.1649109392736036	0.170098	0.17026983321446	0.168587	-0.005070999999999992	-0.005358893940856396	-0.00355999999999998	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep70	onepop	0.0	0.165175	0.1650616214608094	0.170123	0.1702698332144599	0.166562	-0.004948000000000008	-0.0052082117536504935	-0.0013869999999999993	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep71	onepop	0.0	0.165381	0.1652588801783283	0.170115	0.17026983321446	0.170961	-0.004733999999999988	-0.005010953036131693	-0.005580000000000002	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep72	onepop	0.0	0.163787	0.1636765634734321	0.170158	0.1702698332144599	0.168095	-0.0063710000000000155	-0.006593269741027807	-0.004308000000000006	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep82	onepop	0.0	0.1682	0.1680799318907158	0.170117	0.1702698332144599	0.174132	-0.001917000000000002	-0.002189901323744109	-0.005932000000000021	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep83	onepop	0.0	0.167412	0.1673014982903519	0.17014	0.1702698332144599	0.174599	-0.002728000000000008	-0.0029683349241080015	-0.007186999999999999	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep92	onepop	0.0	0.163554	0.1634440300823968	0.170131	0.1702698332144599	0.168553	-0.0065769999999999995	-0.006825803132063102	-0.0049990000000000034	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep94	onepop	0.0	0.168419	0.1683077672261235	0.170103	0.1702698332144599	0.172755	-0.001683999999999991	-0.0019620659883363978	-0.004335999999999979	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep95	onepop	0.0	0.167158	0.1670568455644558	0.170086	0.1702698332144599	0.1726	-0.002927999999999986	-0.0032129876500041066	-0.005442000000000002	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep96	onepop	0.0	0.163979	0.1638749879668619	0.170133	0.1702698332144599	0.168016	-0.006153999999999993	-0.006394845247598008	-0.004036999999999985	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep97	onepop	0.0	0.165701	0.1655820889041611	0.170173	0.1702698332144599	0.168402	-0.004472000000000004	-0.004687744310298808	-0.002701000000000009	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep98	onepop	0.0	0.166756	0.1666401719525093	0.170085	0.1702698332144599	0.17113	-0.0033289999999999986	-0.0036296612619506063	-0.004374000000000017	1.0	1.0	1.0	1.0	1.0
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep99	onepop	0.0	0.164582	0.1644687136904723	0.170101	0.1702698332144599	0.170834	-0.005518999999999996	-0.005801119523987597	-0.0062520000000000076	1.0	1.0	1.0	1.0	1.0
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep0	bneck	0.05	0.0470539	0.0470550323859585	0.168638	0.1686446049919152	0.0731841	-0.1215841	-0.1215895726059567	-0.0261302	0.9904443074031657	0.9904549843512345	0.9868542909019777	0.9868598175183623	0.9866074631204949
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep0	bneck	0.1	0.0470795	0.0470807343829679	0.167057	0.1670639852149953	0.0732147	-0.11997750000000001	-0.1199832508320274	-0.02613519999999999	0.9811587818988049	0.9811719554841711	0.97381409811556	0.9738223968027476	0.9867962499386437
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep0	bneck	0.2	0.0470709	0.0470640012212659	0.163258	0.1632700378457009	0.0732807	-0.11618709999999999	-0.116206036624435	-0.026209800000000005	0.9588465039790913	0.9588899851687612	0.943048788307494	0.943165319524315	0.9896129492654305
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep0	bneck	0.4	0.047103	0.0470931118320354	0.15362	0.1536259666141144	0.0733587	-0.106517	-0.106532854782079	-0.0262557	0.9022406249082313	0.902250056359766	0.8645600740886841	0.8646546852390381	0.99134601225604
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	bneck	0.05	0.0479705	0.0479720874367116	0.168658	0.1686616612533659	0.0751254	-0.1206875	-0.1206895738166543	-0.027154899999999996	0.9905443183686894	0.9905551563025937	0.986769218441986	0.9867710235609612	0.9861635174444995
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	bneck	0.1	0.0479643	0.0479694962451612	0.166986	0.1669943588734376	0.0751484	-0.1190217	-0.11902486262827641	-0.027184100000000003	0.9807245048981605	0.9807630378253984	0.9731492481544195	0.9731601646330433	0.9872239512781497
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	bneck	0.2	0.0479775	0.0479751812390873	0.16303	0.163032998340517	0.0752111	-0.1150525	-0.11505781710142969	-0.027233600000000004	0.9574905443183688	0.9574978448188887	0.940696140899402	0.9407251708614497	0.9890216045235494
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep1	bneck	0.4	0.0479665	0.0479503978707978	0.153477	0.1534856902997102	0.0753043	-0.10551050000000001	-0.10553529242891241	-0.027337800000000002	0.9013848756078653	0.9014262092239818	0.8626785178450391	0.8628679780582075	0.9928057553956835
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep10	bneck	0.05	0.048049	0.0480501279327171	0.16879	0.1687990595988076	0.0754337	-0.12074099999999999	-0.12074893166609049	-0.027384700000000005	0.9913486782213399	0.9913621010375935	0.987869773104376	0.9878797210015703	0.9874801221697759
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep10	bneck	0.1	0.0480492	0.0480498614972923	0.167197	0.1672091961305668	0.0754166	-0.11914780000000001	-0.11915933463327452	-0.0273674	0.9819925644444184	0.9820247836853278	0.9748346473185213	0.974874797052217	0.9868562918516223
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep10	bneck	0.2	0.0480517	0.0480488076051745	0.163617	0.1636298762336941	0.0754503	-0.11556530000000001	-0.1155810686285196	-0.027398599999999995	0.9609662698296166	0.9610033271577674	0.9455236140974412	0.9456000335104424	0.9879813499976561
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep10	bneck	0.4	0.0480689	0.0480487141070696	0.15459	0.1545933443176534	0.0755775	-0.10652110000000001	-0.1065446302105838	-0.027508600000000008	0.9079482917603943	0.9079314955511731	0.8715264482473108	0.8716704828304905	0.9919479011535456
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	bneck	0.05	0.0457473	0.0457508453629085	0.168693	0.1686956895524886	0.0717301	-0.12294570000000002	-0.1229448441895801	-0.025982800000000007	0.9907440579318608	0.9907550055564532	0.9872024538399465	0.9871887495679756	0.986802277224339
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	bneck	0.1	0.0457395	0.0457372228146654	0.166821	0.166827517485571	0.0717549	-0.1210815	-0.12109029467090561	-0.026015399999999994	0.9797496901961015	0.9797831731910303	0.9722337089838966	0.9722975970969611	0.9880403945264581
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	bneck	0.2	0.045732	0.0457341582587099	0.162936	0.1629458504876278	0.0718223	-0.117204	-0.1172116922289179	-0.026090300000000004	0.9569328533085881	0.9569860227818082	0.9410990087482285	0.9411542602615182	0.9908850259966658
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep11	bneck	0.4	0.0457165	0.0457019194437055	0.152676	0.152678171502	0.0717661	-0.10695950000000001	-0.1069762520582945	-0.0260496	0.8966752609106766	0.8966836263338398	0.8588399664363516	0.8589685334022872	0.9893392783219335
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	bneck	0.05	0.0490186	0.0490189731829601	0.16878	0.1687895632441364	0.0761764	-0.11976140000000002	-0.11977059006117631	-0.027157800000000003	0.9912899455548182	0.9913063286527148	0.9877619897529966	0.9877822367588819	0.9872045598295881
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	bneck	0.1	0.049036	0.049032660155615	0.167267	0.1672823834918728	0.0761825	-0.118231	-0.1182497233362578	-0.027146499999999997	0.9824036931100709	0.9824546153232886	0.9751396343937739	0.9752392148485379	0.9867937971195718
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	bneck	0.2	0.0489715	0.0489688944452493	0.16375	0.1637653281991579	0.076228	-0.1147785	-0.1147964337539086	-0.027256500000000003	0.9617474142943564	0.9617988407429197	0.9466642803179013	0.9467589501517812	0.9907923721728258
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep14	bneck	0.4	0.0490271	0.0490107757140613	0.154698	0.1547261611728524	0.0763689	-0.10567090000000001	-0.1057153854587911	-0.027341800000000006	0.9085826045588296	0.9087115330521887	0.8715470798019221	0.8718649532825593	0.9938930853732126
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep15	bneck	0.05	0.048037	0.0480383713937123	0.168734	0.1687388190968714	0.0741601	-0.120697	-0.1207004477031591	-0.026123100000000003	0.9909964937421814	0.991008306705392	0.9873659823922174	0.9873724628928193	0.9862165039527034
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep15	bneck	0.1	0.0480327	0.0480367203879783	0.167002	0.167008594167859	0.0741658	-0.11896930000000001	-0.1189718737798807	-0.026133100000000006	0.980824234878162	0.9808466421500908	0.9732324727956324	0.9732321152437605	0.9865940305494523
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep15	bneck	0.2	0.048057	0.0480565526287762	0.163336	0.1633466504097605	0.0742543	-0.115279	-0.11529009778098431	-0.026197299999999993	0.9592933451578991	0.9593399331284982	0.9430438460292504	0.9431138820058002	0.9890177513005787
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep15	bneck	0.4	0.048008	0.0479971416149147	0.15397	0.1539813444203025	0.0743391	-0.105962	-0.10598420280538781	-0.026331100000000003	0.9042856219936922	0.9043372012137842	0.8668258053327269	0.8669883612117614	0.9940690571650773
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep16	bneck	0.05	0.0472485	0.0472482115751558	0.168678	0.1686853431896539	0.0735313	-0.1214295	-0.1214371316144981	-0.026282799999999995	0.9906675985364163	0.9906942410473241	0.9871426237144453	0.9871816971214179	0.9868620154922332
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep16	bneck	0.1	0.0472441	0.0472443382192513	0.167052	0.16706188118983	0.0735587	-0.11980790000000001	-0.1198175429705787	-0.026314600000000007	0.9811178913118808	0.9811595984792593	0.9739600735218205	0.9740158042442837	0.9880560363763348
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep16	bneck	0.2	0.0472648	0.047263131209854	0.163435	0.1634497566535826	0.0735828	-0.1161702	-0.1161866254437286	-0.026318	0.9598747848966622	0.9599454792894094	0.944387945478091	0.9444994999754841	0.9881836989865844
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep16	bneck	0.4	0.0472756	0.0472691403750147	0.153736	0.1537375870058804	0.0735914	-0.10646040000000001	-0.10646844663086569	-0.0263158	0.9029113098838883	0.9029056063750486	0.8654536054063415	0.8654988835588653	0.9881010937681874
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep17	bneck	0.05	0.0471653	0.0471635731621894	0.168689	0.1686919555010587	0.0740815	-0.12152370000000001	-0.1215283823388693	-0.026916199999999994	0.9907205656931092	0.9907330753568436	0.987123595450857	0.9871549789103011	0.9869138455107778
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep17	bneck	0.1	0.0471739	0.0471750318742766	0.167002	0.1670069280329973	0.0740837	-0.11982810000000002	-0.1198318961587207	-0.026909800000000005	0.9808127139996125	0.9808368568884843	0.9733504238929925	0.9733747018494538	0.9866791820511788
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep17	bneck	0.2	0.0471647	0.0471633274110424	0.163216	0.1632245968772068	0.0740944	-0.1160513	-0.11606126946616441	-0.026929700000000008	0.9585773100212017	0.9586231089544828	0.9426718945583951	0.9427465239577242	0.9874088387458707
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep17	bneck	0.4	0.0471586	0.0471521069198588	0.15351	0.1535135908109865	0.0741381	-0.10635140000000001	-0.1063614838911277	-0.026979499999999997	0.9015733926903899	0.9015900697901759	0.8638806780013469	0.863956767684491	0.989234813790878
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep18	bneck	0.05	0.0465983	0.0465999708826472	0.168579	0.1685818542944677	0.0724237	-0.1219807	-0.12198188341182051	-0.02582539999999999	0.9900745291274395	0.9900864475631092	0.9863267020668431	0.986329435533215	0.9862066858622347
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep18	bneck	0.1	0.0465842	0.0465829800107579	0.166974	0.1669798972824081	0.0724351	-0.12038980000000002	-0.12039691727165022	-0.025850900000000003	0.9806482683283511	0.980678104453723	0.9734628051526746	0.973513608177151	0.9871804663453829
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep18	bneck	0.2	0.0465939	0.0465908920981669	0.163289	0.1632951298596955	0.0724765	-0.1166951	-0.11670423776152859	-0.0258826	0.9590060433784188	0.9590373513435021	0.9435877407685024	0.9436550882481958	0.9883910091420803
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep18	bneck	0.4	0.0465696	0.0465634003610408	0.153815	0.1538160348245892	0.0726002	-0.1072454	-0.1072526344635484	-0.0260306	0.9033646758952012	0.9033663328421385	0.8671781822357096	0.8672306694325956	0.9940427546913309
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep2	bneck	0.05	0.0462125	0.0462109269028877	0.168692	0.1687070462181348	0.0718037	-0.12247950000000002	-0.12249611931524709	-0.0255912	0.9908080137674223	0.9908217036052608	0.987419380844889	0.987451521632346	0.9878369354172538
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep2	bneck	0.1	0.0462038	0.046203013954551	0.166922	0.1669381951487368	0.0717902	-0.12071819999999998	-0.1207351811941858	-0.025586399999999995	0.9804119654404811	0.9804331865320688	0.9732199290551435	0.9732564513161392	0.9876516523007915
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep2	bneck	0.2	0.0462217	0.0462149859710554	0.163072	0.1630891972663386	0.0718654	-0.11685029999999999	-0.1168742112952832	-0.0256437	0.9577990919609767	0.9578279028494903	0.9420372460496614	0.9421328481933625	0.989863469503557
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep2	bneck	0.4	0.0462183	0.0462101649916723	0.153682	0.1537037604121629	0.0718903	-0.10746370000000002	-0.10749359542049061	-0.025672000000000007	0.9026471745655099	0.9027069417432768	0.8663632699129317	0.8665149145707132	0.990955867877698
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21	bneck	0.05	0.0497318	0.0497316606040251	0.168798	0.1687992442159578	0.0761994	-0.11906620000000001	-0.1190675836119327	-0.0264676	0.9913549069125507	0.9913631852998301	0.987898746066159	0.9879118816111372	0.9840975932597887
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21	bneck	0.1	0.0497624	0.0497645481433991	0.167272	0.1672755822091756	0.0762609	-0.1175096	-0.11751103406577651	-0.026498500000000008	0.9823926704645563	0.9824146711795215	0.9749835510895276	0.9749970836088871	0.9852464928816561
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21	bneck	0.2	0.0497699	0.0497712424837706	0.163577	0.1635810174502899	0.0763519	-0.1138071	-0.11380977496651931	-0.026582	0.9606918423680038	0.960716378010747	0.9442637069413986	0.944287483815589	0.9883511245459243
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21	bneck	0.4	0.0497062	0.0497074050944788	0.154456	0.1544491044053471	0.0763348	-0.1047498	-0.1047416993108683	-0.026628599999999995	0.9071239795618724	0.907084370082244	0.8691147955564295	0.8690490401367122	0.9900837692831086
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	bneck	0.05	0.0458714	0.0458700362009867	0.168615	0.1686188800934039	0.0717806	-0.12274359999999998	-0.12274884389241719	-0.0259092	0.990285959276204	0.9903039012261403	0.9866975781038982	0.9867336962850585	0.9865436019282174
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	bneck	0.1	0.0459003	0.0458967892142484	0.166986	0.1669912944380906	0.0718555	-0.12108569999999999	-0.12109450522384221	-0.025955200000000005	0.9807187450446059	0.9807450403017669	0.9733702362731352	0.9734350642361815	0.9882951421412963
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	bneck	0.2	0.045897	0.0458938745266649	0.16314	0.1631446859973036	0.0718671	-0.11724300000000001	-0.1172508114706387	-0.025970100000000003	0.9581309574849209	0.9581537898837197	0.9424799675880077	0.9425369960815813	0.9888624888624891
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	bneck	0.4	0.045843	0.0458343521337449	0.153459	0.1534607745055079	0.0718649	-0.10761600000000002	-0.10762642237176301	-0.026021899999999994	0.9012738666463068	0.9012798779935346	0.8650915124310281	0.8651700023985891	0.9908348754502599
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	bneck	0.05	0.0468738	0.0468776886742865	0.168648	0.1686544918863292	0.072642	-0.1217742	-0.12177680321204269	-0.025768199999999998	0.9904972219938214	0.9905130503881088	0.9867657855201551	0.9867556231724869	0.9855315242957946
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	bneck	0.1	0.0468249	0.0468319723377271	0.166848	0.1668586942057897	0.0726605	-0.1200231	-0.1200267218680626	-0.0258356	0.979925528291027	0.9799662750337356	0.9725761988341055	0.9725747401009001	0.9881093071730441
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	bneck	0.2	0.0469101	0.0469094112929138	0.16298	0.1629866724863027	0.0727901	-0.1160699	-0.11607726119338889	-0.025879999999999993	0.9572081331563554	0.95722577164339	0.940542463417915	0.9405723190614267	0.989807431204941
